Serving HTTP on 0.0.0.0 port 80 (http://0.0.0.0:80/) ...
127.0.0.1 - - [05/Oct/2024 14:18:52] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:33] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:19:33] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:33] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:34] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:34] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:35] "GET /cart.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:19:35] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:35] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:35] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:35] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:19:48] "GET /cart.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:19:48] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:19:48] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:20:40] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:20:47] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:20:47] "GET /SEPM%20146.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:20:48] "GET /SEPM%2022.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:20:48] "GET /Chicken-Biryani3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:20:48] "GET /SEPM%20108.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:20:48] "GET /SEPM%20147.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:21:16] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:21:22] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:24:38] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:29:47] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:29:57] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:30:28] "GET /Lunch.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:30:26] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:30] "GET /Lunch.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /order.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /SEPM%20108.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /SEPM%20146.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:31] "GET /SEPM%20147.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /SEPM%2022.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /Roti1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /Chicken-Biryani3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:30:32] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:14] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:15] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:15] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:15] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:31:15] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:31:20] "GET /Dinner.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:20] "GET /order.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:20] "GET /Roti1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /SEPM%20145.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:21] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:41] "GET /Dinner.html HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:31:42] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:52] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:56] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:56] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:31:56] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:31:56] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:32:00] "GET /Dinner.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:00] "GET /order.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Roti1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20145.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:32:01] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:19] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:22] "GET /cart.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:23] "GET /cart.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:23] code 404, message File not found
127.0.0.1 - - [05/Oct/2024 14:33:23] "GET /image-url.jpg HTTP/1.1" 404 -
127.0.0.1 - - [05/Oct/2024 14:33:25] "GET /Dinner.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /order.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Roti1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /SEPM%20143.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Navbar.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Mutton%20Biryani.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /panner2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Noorth%20Indian%20Thali2.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /SEPM%20145.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Jeera%20Rice3.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Paneer%20Tikka1.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:26] "GET /Garlic-Butter-Naan.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:27] "GET /SEPM%20103.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:27] "GET /SEPM%20123.jpg HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:31] "GET /Order%20Confirmation.html HTTP/1.1" 200 -
127.0.0.1 - - [05/Oct/2024 14:33:31] "GET /cart.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Oct/2024 14:33:31] "GET /SEPM%20150.jpg HTTP/1.1" 200 -
